date,series,nav
2010-05-17,Iter96 best first-principles,1222874.4025134316
2010-05-18,Iter96 best first-principles,1187207.8567705473
2010-05-19,Iter96 best first-principles,1162902.2143330607
2010-05-20,Iter96 best first-principles,1097827.7124068404
2010-05-21,Iter96 best first-principles,1030741.194937757
2010-05-24,Iter96 best first-principles,1032249.2525754598
2010-05-25,Iter96 best first-principles,1006431.8557470145
2010-05-26,Iter96 best first-principles,1046413.5448218178
2010-05-27,Iter96 best first-principles,1095761.6048535137
2010-05-28,Iter96 best first-principles,1116207.41169703
2010-05-31,Iter96 best first-principles,1154111.5293574142
2010-06-01,Iter96 best first-principles,1149452.7463630044
2010-06-02,Iter96 best first-principles,1157599.8682934192
2010-06-03,Iter96 best first-principles,1177481.722656328
2010-06-04,Iter96 best first-principles,1172031.070302118
2010-06-07,Iter96 best first-principles,1144283.3230728286
2010-06-08,Iter96 best first-principles,1158496.7049261495
2010-06-09,Iter96 best first-principles,1100262.0605873887
2010-06-10,Iter96 best first-principles,1097515.6362359058
2010-06-11,Iter96 best first-principles,1128769.8135341397
2010-06-14,Iter96 best first-principles,1172217.3047357255
2010-06-15,Iter96 best first-principles,1186352.959621174
2010-06-17,Iter96 best first-principles,1196903.6046915136
2010-06-18,Iter96 best first-principles,1225552.5168372833
2010-06-21,Iter96 best first-principles,1239989.483268054
2010-06-22,Iter96 best first-principles,1223840.822777371
2010-06-23,Iter96 best first-principles,1226528.1492198503
2010-06-24,Iter96 best first-principles,1219296.6522790056
2010-06-25,Iter96 best first-principles,1187675.358304832
2010-06-28,Iter96 best first-principles,1161812.4794928236
2010-06-29,Iter96 best first-principles,1134902.907470005
2010-06-30,Iter96 best first-principles,1142674.1395788402
2010-07-01,Iter96 best first-principles,1131471.6034848131
2010-07-02,Iter96 best first-principles,1133144.5724389502
2010-07-05,Iter96 best first-principles,1118620.9411323406
2010-07-06,Iter96 best first-principles,1142724.355475535
2010-07-07,Iter96 best first-principles,1145002.4577384312
2010-07-08,Iter96 best first-principles,1133815.0355306545
2010-07-09,Iter96 best first-principles,1142373.0950057812
2010-07-12,Iter96 best first-principles,1137838.8311087184
2010-07-13,Iter96 best first-principles,1149765.0774598906
2010-07-14,Iter96 best first-principles,1145891.168798055
2010-07-15,Iter96 best first-principles,1176710.5760225987
2010-07-16,Iter96 best first-principles,1163783.6798752118
2010-07-19,Iter96 best first-principles,1173959.3048491187
2010-07-20,Iter96 best first-principles,1209779.380619255
2010-07-21,Iter96 best first-principles,1261607.3012726763
2010-07-22,Iter96 best first-principles,1264558.2076180263
2010-07-23,Iter96 best first-principles,1271373.8790080221
2010-07-26,Iter96 best first-principles,1255273.8537615994
2010-07-27,Iter96 best first-principles,1271189.023251182
2010-07-28,Iter96 best first-principles,1274052.3597469176
2010-07-29,Iter96 best first-principles,1271219.829735882
2010-07-30,Iter96 best first-principles,1260002.6733040158
2010-08-02,Iter96 best first-principles,1327899.5688550486
2010-08-03,Iter96 best first-principles,1341257.587219876
2010-08-04,Iter96 best first-principles,1336608.8065444953
2010-08-05,Iter96 best first-principles,1317664.4577481514
2010-08-06,Iter96 best first-principles,1324941.7879401722
2010-08-09,Iter96 best first-principles,1327547.9397087377
2010-08-10,Iter96 best first-principles,1299954.3510107058
2010-08-11,Iter96 best first-principles,1303802.416506763
2010-08-12,Iter96 best first-principles,1309232.580832153
2010-08-13,Iter96 best first-principles,1342488.5777795932
2010-08-16,Iter96 best first-principles,1376533.9776174093
2010-08-17,Iter96 best first-principles,1406531.2856651186
2010-08-18,Iter96 best first-principles,1472996.8201690982
2010-08-19,Iter96 best first-principles,1499417.23194376
2010-08-20,Iter96 best first-principles,1534618.7083656967
2010-08-23,Iter96 best first-principles,1600209.3882643909
2010-08-24,Iter96 best first-principles,1617585.8068735884
2010-08-25,Iter96 best first-principles,1620145.6131922477
2010-08-26,Iter96 best first-principles,1607026.8807008488
2010-08-27,Iter96 best first-principles,1622585.989293708
2010-08-30,Iter96 best first-principles,1600872.9142461272
2010-08-31,Iter96 best first-principles,1521686.1626863244
2010-09-01,Iter96 best first-principles,1566065.9008764643
2010-09-02,Iter96 best first-principles,1577437.9696417174
2010-09-03,Iter96 best first-principles,1592576.258380472
2010-09-06,Iter96 best first-principles,1650203.1711324267
2010-09-07,Iter96 best first-principles,1634260.303585754
2010-09-08,Iter96 best first-principles,1587598.1157503
2010-09-09,Iter96 best first-principles,1531710.3570006439
2010-09-10,Iter96 best first-principles,1478813.5138268939
2010-09-13,Iter96 best first-principles,1554211.4767888922
2010-09-14,Iter96 best first-principles,1545555.868722095
2010-09-15,Iter96 best first-principles,1556100.5732653905
2010-09-16,Iter96 best first-principles,1526989.840100469
2010-09-17,Iter96 best first-principles,1539768.6528609816
2010-09-20,Iter96 best first-principles,1566764.3324247478
2010-09-21,Iter96 best first-principles,1538655.6668906896
2010-09-23,Iter96 best first-principles,1529866.585170984
2010-09-24,Iter96 best first-principles,1495388.8250897208
2010-09-27,Iter96 best first-principles,1441085.9695772564
2010-09-28,Iter96 best first-principles,1435195.4885445572
2010-09-29,Iter96 best first-principles,1449543.7072718635
2010-09-30,Iter96 best first-principles,1462172.5007420513
2010-10-01,Iter96 best first-principles,1489907.579511606
2010-10-04,Iter96 best first-principles,1523900.393112793
2010-10-05,Iter96 best first-principles,1531854.2998456268
2010-10-06,Iter96 best first-principles,1528380.192571741
2010-10-07,Iter96 best first-principles,1585390.327327389
2010-10-08,Iter96 best first-principles,1561624.0290902173
2010-10-11,Iter96 best first-principles,1517571.8502527562
2010-10-12,Iter96 best first-principles,1507877.1659697515
2010-10-13,Iter96 best first-principles,1523416.2888200895
2010-10-14,Iter96 best first-principles,1551947.8607755671
2010-10-15,Iter96 best first-principles,1511807.1057599366
2010-10-18,Iter96 best first-principles,1432061.1235484537
2010-10-19,Iter96 best first-principles,1443685.9503962
2010-10-20,Iter96 best first-principles,1449284.4472618713
2010-10-21,Iter96 best first-principles,1450233.139305234
2010-10-22,Iter96 best first-principles,1454497.028875269
2010-10-25,Iter96 best first-principles,1465931.9464463347
2010-10-26,Iter96 best first-principles,1475819.974568964
2010-10-27,Iter96 best first-principles,1455153.9613402162
2010-10-28,Iter96 best first-principles,1440673.455444584
2010-10-29,Iter96 best first-principles,1466331.9427549804
2010-11-01,Iter96 best first-principles,1490319.197294609
2010-11-02,Iter96 best first-principles,1436236.152641124
2010-11-03,Iter96 best first-principles,1400463.3890616097
2010-11-04,Iter96 best first-principles,1442836.1024651197
2010-11-05,Iter96 best first-principles,1477399.339458305
2010-11-08,Iter96 best first-principles,1488682.0103316195
2010-11-09,Iter96 best first-principles,1521879.6225530102
2010-11-10,Iter96 best first-principles,1524006.6287189985
2010-11-11,Iter96 best first-principles,1498144.9207383343
2010-11-12,Iter96 best first-principles,1514802.859332916
2010-11-15,Iter96 best first-principles,1524216.8120103288
2010-11-16,Iter96 best first-principles,1562962.1260691772
2010-11-17,Iter96 best first-principles,1579858.6812996082
2010-11-18,Iter96 best first-principles,1617022.5084645571
2010-11-19,Iter96 best first-principles,1612703.3654522994
2010-11-22,Iter96 best first-principles,1621580.2784161025
2010-11-23,Iter96 best first-principles,1630140.4828501847
2010-11-24,Iter96 best first-principles,1608036.747392505
2010-11-25,Iter96 best first-principles,1608338.8981348677
2010-11-26,Iter96 best first-principles,1606364.4885529426
2010-11-29,Iter96 best first-principles,1618637.9132097403
2010-11-30,Iter96 best first-principles,1598081.7982310874
2010-12-01,Iter96 best first-principles,1659246.371855012
2010-12-02,Iter96 best first-principles,1681052.732443966
2010-12-03,Iter96 best first-principles,1689493.8714104395
2010-12-06,Iter96 best first-principles,1667973.6600094517
2010-12-07,Iter96 best first-principles,1629298.8930583983
2010-12-08,Iter96 best first-principles,1649309.4288466517
2010-12-09,Iter96 best first-principles,1639120.6557932734
2010-12-10,Iter96 best first-principles,1663905.8835125822
2010-12-13,Iter96 best first-principles,1713223.1348709837
2010-12-14,Iter96 best first-principles,1788714.705656623
2010-12-15,Iter96 best first-principles,1786554.733206008
2010-12-16,Iter96 best first-principles,1798814.4767876128
2010-12-17,Iter96 best first-principles,1844576.8940367904
2010-12-20,Iter96 best first-principles,1847103.6959554749
2010-12-21,Iter96 best first-principles,1863632.3966679503
2010-12-22,Iter96 best first-principles,1899633.5382663154
2010-12-23,Iter96 best first-principles,1897687.134826004
2010-12-24,Iter96 best first-principles,1876920.530118804
2010-12-27,Iter96 best first-principles,1836884.6559860809
2010-12-28,Iter96 best first-principles,1815260.5188500707
2010-12-29,Iter96 best first-principles,1737993.1858589503
2010-12-30,Iter96 best first-principles,1741284.6195524156
2010-12-31,Iter96 best first-principles,1770568.2057999563
2011-01-03,Iter96 best first-principles,1680532.415274486
2011-01-04,Iter96 best first-principles,1711468.1423704792
2011-01-05,Iter96 best first-principles,1731691.189211701
2011-01-06,Iter96 best first-principles,1744036.3091761684
2011-01-07,Iter96 best first-principles,1721093.5643525966
2011-01-10,Iter96 best first-principles,1665100.2317711748
2011-01-11,Iter96 best first-principles,1658320.1544901344
2011-01-12,Iter96 best first-principles,1677777.6943427622
2011-01-13,Iter96 best first-principles,1657232.0714939614
2011-01-14,Iter96 best first-principles,1673361.9983833323
2011-01-17,Iter96 best first-principles,1645876.2022468937
2011-01-18,Iter96 best first-principles,1675245.9078484667
2011-01-19,Iter96 best first-principles,1673529.567149713
2011-01-20,Iter96 best first-principles,1691484.709698347
2011-01-21,Iter96 best first-principles,1676055.8146592074
2011-01-24,Iter96 best first-principles,1665443.1263153048
2011-01-25,Iter96 best first-principles,1642049.6335227035
2011-01-26,Iter96 best first-principles,1638958.5144616154
2011-01-27,Iter96 best first-principles,1652579.346357857
2011-01-28,Iter96 best first-principles,1649599.183143338
2011-02-08,Iter96 best first-principles,1663299.159225066
2011-02-09,Iter96 best first-principles,1627624.6225666057
2011-02-10,Iter96 best first-principles,1647851.394423553
2011-02-11,Iter96 best first-principles,1628211.3914098393
2011-02-14,Iter96 best first-principles,1661676.259285263
2011-02-15,Iter96 best first-principles,1685873.023335168
2011-02-16,Iter96 best first-principles,1664391.167954108
2011-02-17,Iter96 best first-principles,1662793.7604219418
2011-02-18,Iter96 best first-principles,1670331.2854618481
2011-02-21,Iter96 best first-principles,1743490.0436267913
2011-02-22,Iter96 best first-principles,1731172.3080240805
2011-02-23,Iter96 best first-principles,1652459.068764852
2011-02-24,Iter96 best first-principles,1662472.5929690623
2011-02-25,Iter96 best first-principles,1676004.9299618034
2011-03-01,Iter96 best first-principles,1683654.4481825652
2011-03-02,Iter96 best first-principles,1698655.6608269312
2011-03-03,Iter96 best first-principles,1763769.426551866
2011-03-04,Iter96 best first-principles,1732696.8708206837
2011-03-07,Iter96 best first-principles,1765983.0571081098
2011-03-08,Iter96 best first-principles,1820320.940466769
2011-03-09,Iter96 best first-principles,1882024.4954806648
2011-03-10,Iter96 best first-principles,1840713.0624939722
2011-03-11,Iter96 best first-principles,1844274.1277710397
2011-03-14,Iter96 best first-principles,1825231.1303536834
2011-03-15,Iter96 best first-principles,1776331.3925262156
2011-03-16,Iter96 best first-principles,1781158.2173514355
2011-03-17,Iter96 best first-principles,1741658.3984440118
2011-03-18,Iter96 best first-principles,1763137.785026005
2011-03-21,Iter96 best first-principles,1759783.2306578332
2011-03-22,Iter96 best first-principles,1802869.620932335
2011-03-23,Iter96 best first-principles,1795965.5317186974
2011-03-24,Iter96 best first-principles,1773072.2909411443
2011-03-25,Iter96 best first-principles,1769422.099121562
2011-03-28,Iter96 best first-principles,1761868.0276693343
2011-03-29,Iter96 best first-principles,1764816.89687039
2011-03-30,Iter96 best first-principles,1780821.0181003418
2011-03-31,Iter96 best first-principles,1793160.342248566
2011-04-01,Iter96 best first-principles,1803782.6278640765
2011-04-06,Iter96 best first-principles,1782232.7994450182
2011-04-07,Iter96 best first-principles,1840933.3377491937
2011-04-08,Iter96 best first-principles,1867245.5919444629
2011-04-11,Iter96 best first-principles,1889876.9228905323
2011-04-12,Iter96 best first-principles,1861433.6370473062
2011-04-13,Iter96 best first-principles,1901608.661965374
2011-04-14,Iter96 best first-principles,1920136.4180082583
2011-04-15,Iter96 best first-principles,1889135.7051889852
2011-04-18,Iter96 best first-principles,1911547.3541626479
2011-04-19,Iter96 best first-principles,1895982.0019631027
2011-04-20,Iter96 best first-principles,1982905.307846589
2011-04-21,Iter96 best first-principles,1988733.4530199938
2011-04-22,Iter96 best first-principles,1992908.4974502907
2011-04-25,Iter96 best first-principles,2010569.1053163263
2011-04-26,Iter96 best first-principles,2001175.4244717418
2011-04-27,Iter96 best first-principles,2049595.5223131834
2011-04-28,Iter96 best first-principles,2124147.2102235844
2011-04-29,Iter96 best first-principles,2146076.915363551
2011-05-03,Iter96 best first-principles,2105943.550748433
